,URL,latitude,longitude
63,https://en.wikipedia.org/wiki/Adamantina,"-21,684722222222224","-51,07333333333334"
64,https://en.wikipedia.org/wiki/Adel%C3%A2ndia,"-16,394166666666667","-50,16777777777777"
65,https://en.wikipedia.org/wiki/Adolfo_S%C3%A3o_Paulo,"-21,23555555555556","-49,64388888888889"
66,https://en.wikipedia.org/wiki/Adustina,"-10,533333333333331","-38,11666666666667"
67,https://en.wikipedia.org/wiki/Afogados_da_Ingazeira,"-7,750833333333333","-37,638888888888886"
68,https://en.wikipedia.org/wiki/Afonso_Bezerra,"-5,5","-36,516666666666666"
69,https://en.wikipedia.org/wiki/Afonso_Cl%C3%A1udio_Esp%C3%ADrito_Santo,"-20,073888888888888","-41,12388888888889"
70,https://en.wikipedia.org/wiki/Afonso_Cunha,"-4,13278","-43,3239"
71,https://en.wikipedia.org/wiki/Afr%C3%A2nio,"-8515,0","-41,005"
72,https://en.wikipedia.org/wiki/Afu%C3%A1,"-0,1569444444444444","-50,386944444444445"
73,https://en.wikipedia.org/wiki/Agrestina,"-8,45","-35,95"
74,https://en.wikipedia.org/wiki/Agricol%C3%A2ndia,"-5,79889","-42,6689"
75,https://en.wikipedia.org/wiki/Agrol%C3%A2ndia,"-27,411944444444444","-49,825833333333335"
76,https://en.wikipedia.org/wiki/Agron%C3%B4mica,"-27265,0","-49,71083333333333"
77,https://en.wikipedia.org/wiki/Agua%C3%AD,"-22,060277777777777","-46,97361111111111"
78,https://en.wikipedia.org/wiki/Aguanil,"-20,95","-45,38333333333333"
79,https://en.wikipedia.org/wiki/Agudo_Rio_Grande_do_Sul,"-29,64527777777778","-53,24"
80,https://en.wikipedia.org/wiki/Agudos,"-22,473888888888887","-48,98361111111111"
81,https://en.wikipedia.org/wiki/Agudos_do_Sul,"-25,98333333333333","-49,333333333333336"
82,https://en.wikipedia.org/wiki/Aguiar_Para%C3%ADba,"-7,091944444444444","-38,17083333333333"
83,https://en.wikipedia.org/wiki/Aguiarn%C3%B3polis,"-6,562777777777778","-47,465833333333336"
84,https://en.wikipedia.org/wiki/Aimor%C3%A9s,"-19,495833333333334","-41,06388888888888"
85,https://en.wikipedia.org/wiki/Aiquara,"-14,116666666666667","-39,86666666666667"
86,https://en.wikipedia.org/wiki/Aiuaba,"-6,633333333333333","-40,11666666666667"
87,https://en.wikipedia.org/wiki/Aiuruoca,"-21,966666666666665","-44,6"
88,https://en.wikipedia.org/wiki/Ajuricaba,"-28,238947222222222","-53,76776666666667"
89,https://en.wikipedia.org/wiki/Alagoa_Minas_Gerais,"-22,166666666666668","-44,63333333333333"
90,https://en.wikipedia.org/wiki/Alagoa_Grande,"-7,08889","-35,635"
91,https://en.wikipedia.org/wiki/Alagoa_Nova,"-7,07083","-35,7578"
92,https://en.wikipedia.org/wiki/Alagoinha_Para%C3%ADba,"-6,95","-35,544999999999995"
93,https://en.wikipedia.org/wiki/Alagoinha,"-12,333333333333334","-42,11666666666667"
94,https://en.wikipedia.org/wiki/Alagoinha_do_Piau%C3%AD,"-7,00778","-40,9389"
95,https://en.wikipedia.org/wiki/Alagoinhas,"-12,135833333333332","-38,41888888888889"
96,https://en.wikipedia.org/wiki/Alambari,"-23,550833333333333","-47,89888888888889"
97,https://en.wikipedia.org/wiki/Albertina_Minas_Gerais,"-22,20083333333333","-46,615833333333335"
98,https://en.wikipedia.org/wiki/Alc%C3%A2ntara_Maranh%C3%A3o,"-2,408888888888889","-44,415"
99,https://en.wikipedia.org/wiki/Alc%C3%A2ntaras,"-3,588888888888889","-40,54583333333333"
100,https://en.wikipedia.org/wiki/Alcantil,"-7,74389","-36,0558"
101,https://en.wikipedia.org/wiki/Alcin%C3%B3polis,"-18,323888888888888","-53,70583333333334"
102,https://en.wikipedia.org/wiki/Alcoba%C3%A7a_Bahia,"-17519,0","-39,196"
103,https://en.wikipedia.org/wiki/Aldeias_Altas,"-4,62778","-43,4708"
104,https://en.wikipedia.org/wiki/Alecrim,"-27,65","-54,75"
105,https://en.wikipedia.org/wiki/Alegre_Esp%C3%ADrito_Santo,"-20,76388888888889","-41,532777777777774"
106,https://en.wikipedia.org/wiki/Alegrete,"-29,783786111111112","-55,79098333333333"
107,https://en.wikipedia.org/wiki/Alegrete_do_Piau%C3%AD,"-7,24278","-40,8578"
108,https://en.wikipedia.org/wiki/Alegria_Rio_Grande_do_Sul,"-27,816666666666663","-54,05"
109,https://en.wikipedia.org/wiki/Alenquer_Par%C3%A1,"-1,944818","-54,732019"
110,https://en.wikipedia.org/wiki/Alex%C3%A2nia,"-16,078611111111112","-48,50083333333333"
111,https://en.wikipedia.org/wiki/Alfenas,"-21,433333333333334","-45,95"
112,https://en.wikipedia.org/wiki/Alfredo_Chaves,"-20635,0","-40,75"
113,https://en.wikipedia.org/wiki/Alfredo_Marcondes,"-21,955277777777777","-51,41333333333333"
114,https://en.wikipedia.org/wiki/Alfredo_Vasconcelos,"-21145,0","-43,776944444444446"
115,https://en.wikipedia.org/wiki/Alfredo_Wagner,"-27,7","-49,33388888888889"
116,https://en.wikipedia.org/wiki/Algod%C3%A3o_de_Janda%C3%ADra,"-6,81583","-35,9219"
117,https://en.wikipedia.org/wiki/Alhandra_Para%C3%ADba,"-7,433333333333334","-34,9"
118,https://en.wikipedia.org/wiki/Alian%C3%A7a,"-7,602777777777778","-35,23083333333334"
119,https://en.wikipedia.org/wiki/Alian%C3%A7a_do_Tocantins,"-11,305833333333334","-48,93583333333333"
120,https://en.wikipedia.org/wiki/Almadina_Bahia,"-14705,0","-39,636944444444445"
121,https://en.wikipedia.org/wiki/Almas_Tocantins,"-11,573888888888888","-47,17"
122,https://en.wikipedia.org/wiki/Almeirim_Par%C3%A1,"-1,5227777777777778","-52,581944444444446"
123,https://en.wikipedia.org/wiki/Almenara_Minas_Gerais,"-16,183888888888887","-40,693888888888885"
124,https://en.wikipedia.org/wiki/Almino_Afonso,"-6,15","-37,766666666666666"
125,https://en.wikipedia.org/wiki/Almirante_Tamandar%C3%A9_Paran%C3%A1,"-25325,0","-49,31"
126,https://en.wikipedia.org/wiki/Alo%C3%A2ndia,"-17,72833333333333","-49,47055555555556"
127,https://en.wikipedia.org/wiki/Alpercata,"-18,973888888888887","-41,97"
128,https://en.wikipedia.org/wiki/Alpestre_Rio_Grande_do_Sul,"-27,24888888888889","-53,035"
129,https://en.wikipedia.org/wiki/Alpin%C3%B3polis,"-20,86388888888889","-46,38777777777778"
130,https://en.wikipedia.org/wiki/Alt%C3%B4nia,"-23,933333333333334","-53,9"
131,https://en.wikipedia.org/wiki/Alta_Floresta,"-9,886111111111113","-56,08722222222222"
132,https://en.wikipedia.org/wiki/Alta_Floresta_d%27Oeste,"-11,968055555555557","-61,95416666666667"
133,https://en.wikipedia.org/wiki/Altair_S%C3%A3o_Paulo,"-20,524166666666662","-49,059444444444445"
134,https://en.wikipedia.org/wiki/Altamira_Par%C3%A1,"-3,202777777777778","-52,20583333333334"
135,https://en.wikipedia.org/wiki/Altamira_do_Maranh%C3%A3o,"-4,166666666666667","-45,48333333333333"
136,https://en.wikipedia.org/wiki/Altamira_do_Paran%C3%A1,"-24,7978","-52,7128"
137,https://en.wikipedia.org/wiki/Altaneira,"-7,00194","-39,7408"
138,https://en.wikipedia.org/wiki/Alterosa,"-21,25","-46,13333333333333"
139,https://en.wikipedia.org/wiki/Altin%C3%B3polis,"-21,023055555555555","-47,37277777777778"
140,https://en.wikipedia.org/wiki/Altinho_Pernambuco,"-8,489999999999998","-36,05888888888889"
141,https://en.wikipedia.org/wiki/Alto_Alegre_Roraima,"2,9877777777777776","-61,30444444444444"
142,https://en.wikipedia.org/wiki/Alto_Alegre_Rio_Grande_do_Sul,"-28,772777777777776","-52,99"
143,https://en.wikipedia.org/wiki/Alto_Alegre_do_Maranh%C3%A3o,"-4,21278","-44,4458"
144,https://en.wikipedia.org/wiki/Alto_Alegre_do_Pindar%C3%A9,"-3,69","-45,9028"
145,https://en.wikipedia.org/wiki/Alto_Alegre_dos_Parecis,"-12,127777777777778","-61,85083333333333"
146,https://en.wikipedia.org/wiki/Alto_Alegre_SP,"-21,58611111111111","-50,16666666666666"
147,https://en.wikipedia.org/wiki/Alto_Araguaia,"-17,316666666666666","-53,2"
148,https://en.wikipedia.org/wiki/Alto_Bela_Vista,"-27,433333333333334","-51,86666666666667"
149,https://en.wikipedia.org/wiki/Alto_Boa_Vista,"-11,6739","-51,3878"
150,https://en.wikipedia.org/wiki/Alto_Capara%C3%B3,"-20,516666666666666","-41,9"
151,https://en.wikipedia.org/wiki/Alto_do_Rodrigues,"-5,283333333333333","-36,766666666666666"
152,https://en.wikipedia.org/wiki/Alto_Feliz,"-29,383333333333333","-51,3"
153,https://en.wikipedia.org/wiki/Alto_Gar%C3%A7as,"-16,933333333333334","-53,53333333333333"
154,https://en.wikipedia.org/wiki/Alto_Horizonte,"-14,195555555555556","-49,33555555555556"
155,https://en.wikipedia.org/wiki/Alto_Jequitib%C3%A1,"-20,42083333333333","-41,95861111111111"
156,https://en.wikipedia.org/wiki/Alto_Long%C3%A1,"-5,25","-42,2"
157,https://en.wikipedia.org/wiki/Alto_Para%C3%ADso,"-9,713055555555554","-63,32083333333334"
158,https://en.wikipedia.org/wiki/Alto_Para%C3%ADso_Paran%C3%A1,"-23,50777777777778","-53,72777777777778"
159,https://en.wikipedia.org/wiki/Alto_Para%C3%ADso_de_Goi%C3%A1s,"-14,133333333333333","-47,516666666666666"
160,https://en.wikipedia.org/wiki/Alto_Paraguai,"-14,5","-56,516666666666666"
161,https://en.wikipedia.org/wiki/Alto_Paran%C3%A1_Paran%C3%A1,"-23,08333333333333","-52,36666666666667"
162,https://en.wikipedia.org/wiki/Alto_Parna%C3%ADba,"-9,110833333333334","-45,93"
163,https://en.wikipedia.org/wiki/Alto_Piquiri,"-24,016666666666666","-53,46666666666667"
164,https://en.wikipedia.org/wiki/Alto_Rio_Doce,"-21,03333333333333","-43,41666666666666"
165,https://en.wikipedia.org/wiki/Alto_Rio_Novo_Esp%C3%ADrito_Santo,"-19,05583333333333","-41,01694444444444"
166,https://en.wikipedia.org/wiki/Alto_Santo,"-5,52083","-38,2719"
167,https://en.wikipedia.org/wiki/Alto_Taquari,"-17,825833333333332","-53,28194444444444"
168,https://en.wikipedia.org/wiki/Altos_Piau%C3%AD,"-5,038888888888889","-42,46083333333333"
169,https://en.wikipedia.org/wiki/Alum%C3%ADnio,"-23,53527777777778","-47,26222222222222"
170,https://en.wikipedia.org/wiki/Alvar%C3%A3es_Amazonas,"-3,2208333333333337","-64,80416666666666"
171,https://en.wikipedia.org/wiki/Alvarenga_Minas_Gerais,"-19,416666666666668","-41,73333333333333"
172,https://en.wikipedia.org/wiki/Alvin%C3%B3polis,"-20,106944444444444","-43,04888888888889"
173,https://en.wikipedia.org/wiki/Alvinl%C3%A2ndia,"-22,444444444444446","-49,763333333333335"
174,https://en.wikipedia.org/wiki/Alvorada_Tocantins,"-12,48","-49,125"
175,https://en.wikipedia.org/wiki/Alvorada,"-29,989722222222223","-51,083333333333336"
176,https://en.wikipedia.org/wiki/Alvorada_d%27Oeste,"-11,34138888888889","-62,28638888888889"
177,https://en.wikipedia.org/wiki/Alvorada_de_Minas,"-18,7358","-43,365"
178,https://en.wikipedia.org/wiki/Alvorada_do_Gurgu%C3%A9ia,"-8,42389","-43,7769"
179,https://en.wikipedia.org/wiki/Alvorada_do_Norte,"-14,48361111111111","-46,495"
180,https://en.wikipedia.org/wiki/Alvorada_do_Sul,"-22,78333333333333","-51,18333333333333"
181,https://en.wikipedia.org/wiki/Am%C3%A9lia_Rodrigues,"-12,408888888888889","-38,75888888888889"
182,https://en.wikipedia.org/wiki/Am%C3%A9rica_Dourada,"-11455,0","-41,43583333333333"
183,https://en.wikipedia.org/wiki/Am%C3%A9rico_Brasiliense,"-21,73611111111111","-48,11138888888889"
184,https://en.wikipedia.org/wiki/Am%C3%A9rico_de_Campos,"-20,3","-49,73333333333333"
185,https://en.wikipedia.org/wiki/Amajari,"3,651944444444444","-61,37083333333334"
186,https://en.wikipedia.org/wiki/Amambai,"-23,10388888888889","-55,22583333333333"
187,https://en.wikipedia.org/wiki/Amap%C3%A1_city,"2,0527777777777776","-50,79277777777778"
188,https://en.wikipedia.org/wiki/Amap%C3%A1_do_Maranh%C3%A3o,"-1675,0","-46,0019"
189,https://en.wikipedia.org/wiki/Amapor%C3%A3,"-23,03333333333333","-52,833333333333336"
190,https://en.wikipedia.org/wiki/Amaraji,"-8,4","-35,45"
191,https://en.wikipedia.org/wiki/Amaral_Ferrador,"-30875,0","-52,25277777777778"
192,https://en.wikipedia.org/wiki/Amaralina,"-13,928333333333333","-49,29083333333333"
193,https://en.wikipedia.org/wiki/Amarante_Piau%C3%AD,"-6,240833333333334","-42,855"
194,https://en.wikipedia.org/wiki/Amarante_do_Maranh%C3%A3o,"-5,6","-46,75"
195,https://en.wikipedia.org/wiki/Amargosa_Bahia,"-13,03","-39,605"
196,https://en.wikipedia.org/wiki/Amatur%C3%A1,"-3,363888888888889","-68,19777777777779"
